Filename,Config,OCR_module,LLM_model,Accuracy,Precision,Recall,F1_Score,PP_Time,OCR_Time,LLM_Time,Time
peru21#2018-06-02#01,42,rolmocr,phi4,0.0,0.0,0.0,0.0,0.023752212524414062,55.73653030395508,14.350690364837646,70.11097288131714
ojo#2019-06-01#01,43,olmocr,phi4,0.0,0.0,0.0,0.0,0.09576654434204102,0.0,0.0,0.09576654434204102
publimetro#2018-10-11#01,34,rolmocr,phi4,0.0,0.0,0.0,0.0,0.11583948135375977,45.79814839363098,4.313816070556641,50.22780394554138
publimetro#2019-10-04#08,31,nanonets,phi4,0.23809523809523808,1.0,0.23809523809523808,0.38461538461538464,29.782487869262695,200.79790806770325,12.870107650756836,243.45050358772278
publimetro#2016-10-13#01,20,olmocr,phi4,0.2777777777777778,1.0,0.2777777777777778,0.43478260869565216,0.005663633346557617,0.0,0.0,0.005663633346557617
peru21#2020-09-12#09,24,rolmocr,phi4,0.0,0.0,0.0,0.0,0.00719904899597168,181.2948625087738,32.06798529624939,213.37004685401917
publimetro#2016-10-13#01,40,olmocr,phi4,0.1111111111111111,1.0,0.1111111111111111,0.2,29.065771341323853,0.0,0.0,29.065771341323853
trome#2017-03-11#26,13,olmocr,phi4,0.13333333333333333,1.0,0.13333333333333333,0.23529411764705882,29.34455370903015,0.0,0.0,29.34455370903015
trome#2017-03-11#26,20,olmocr,phi4,0.0,0.0,0.0,0.0,0.005454063415527344,0.0,0.0,0.005454063415527344
peru21#2016-08-11#16,12,olmocr,phi4,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.004908323287963867,0.0,0.0,0.004908323287963867
ojo#2017-06-07#11,9,nanonets,phi4,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.006516695022583008,54.48156690597534,24.632110595703125,79.12019419670105
ojo#2019-06-01#01,3,rolmocr,phi4,0.1111111111111111,1.0,0.1111111111111111,0.2,0.001844167709350586,69.27501034736633,18.47935962677002,87.7562141418457
ojo#2020-11-10#07,27,nanonets,phi4,0.3333333333333333,1.0,0.3333333333333333,0.5,0.013185977935791016,23.081153869628906,12.514348983764648,35.608688831329346
trome#2021-03-02#02,37,olmocr,phi4,0.0,0.0,0.0,0.0,0.028578996658325195,0.0,0.0,0.028578996658325195
trome#2021-03-02#02,10,nanonets,phi4,0.23809523809523808,1.0,0.23809523809523808,0.38461538461538464,0.006265401840209961,103.42630124092102,72.95765542984009,176.39022207260132
trome#2019-08-28#01,21,olmocr,phi4,0.0,0.0,0.0,0.0,0.004485607147216797,0.0,0.0,0.004485607147216797
ojo#2019-06-01#01,21,olmocr,phi4,0.1111111111111111,1.0,0.1111111111111111,0.2,0.0044023990631103516,0.0,0.0,0.0044023990631103516
publimetro#2016-10-13#01,35,nanonets,phi4,0.05555555555555555,1.0,0.05555555555555555,0.10526315789473684,0.04127049446105957,21.146931409835815,12.235322713851929,33.423524618148804
trome#2017-03-11#26,2,nanonets,phi4,0.0,0.0,0.0,0.0,0.002583742141723633,84.87493085861206,36.18731164932251,121.0648262500763
ojo#2020-11-10#07,43,olmocr,phi4,0.0,0.0,0.0,0.0,0.1374671459197998,0.0,0.0,0.1374671459197998
trome#2021-03-02#02,17,nanonets,phi4,0.23809523809523808,1.0,0.23809523809523808,0.38461538461538464,0.02608489990234375,96.73309969902039,37.98777627944946,134.7469608783722
ojo#2020-11-10#07,42,olmocr,phi4,0.1111111111111111,1.0,0.1111111111111111,0.2,0.03175210952758789,0.0,0.0,0.03175210952758789
peru21#2020-09-12#09,18,olmocr,phi4,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.0048122406005859375,0.0,0.0,0.0048122406005859375
trome#2015-02-13#01,2,rolmocr,phi4,0.13333333333333333,1.0,0.13333333333333333,0.23529411764705882,0.002779722213745117,59.05154824256897,7.515011548995972,66.56933951377869
ojo#2015-04-01#01,39,olmocr,phi4,0.13333333333333333,1.0,0.13333333333333333,0.23529411764705882,0.027459144592285156,0.0,0.0,0.027459144592285156
ojo#2017-06-07#11,3,rolmocr,phi4,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.008036375045776367,108.67322754859924,27.54218554496765,136.22344946861267
publimetro#2014-06-11#06,24,rolmocr,phi4,0.5833333333333334,1.0,0.5833333333333334,0.7368421052631579,0.007950305938720703,152.78710675239563,21.217659950256348,174.0127170085907
ojo#2017-06-07#11,20,rolmocr,phi4,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.005610227584838867,109.57579684257507,31.491471767425537,141.07287883758545
publimetro#2014-06-11#06,35,olmocr,phi4,0.5833333333333334,1.0,0.5833333333333334,0.7368421052631579,0.040258169174194336,0.0,0.0,0.040258169174194336
publimetro#2016-10-13#01,31,olmocr,phi4,0.1111111111111111,1.0,0.1111111111111111,0.2,29.536190271377563,0.0,0.0,29.536190271377563
